residuals_ind1961,residuals_ind1962,residuals_ind1963,residuals_ind1964,residuals_ind1965,residuals_ind1966,residuals_ind1967,residuals_ind1968,residuals_ind1969,residuals_ind1970,residuals_ind1971,residuals_ind1972,residuals_ind1973,residuals_ind1974,residuals_ind1975,residuals_ind1976,residuals_ind1977,residuals_ind1978,residuals_ind1979,residuals_ind1980,residuals_ind1981,residuals_ind1982,residuals_ind1983,residuals_ind1984,residuals_ind1985,residuals_ind1986,residuals_ind1987,residuals_ind1988,residuals_ind1989,residuals_ind1990,residuals_ind1991,residuals_ind1992,residuals_ind1993,residuals_ind1994,residuals_ind1995,residuals_ind1996,residuals_ind1997,residuals_ind1998,residuals_ind1999,residuals_ind2000,residuals_ind2001,residuals_ind2002,residuals_ind2003,residuals_ind2004,residuals_ind2005
.062442895,-.03297605,-.060883839,.046092134,.043662187,.095477477,.0013725144,.089741394,-.0041823699,.060682759,-.13757484,-.040500447,-.13460547,.028391346,-.080475651,.0081724366,.10535321,.034374729,-.080979578,.041349664,-.011843458,.041592926,-.063102156,-.14317635,.0060258661,-.014974861,.050349087,-.045366555,-.034166232,.05853878,-.077063277,-.13322124,.066922978,.092333004,.08715111,.023097532,.048270226,.017954143,.01721208,-.10369612,.10863346,.037814293,.060113866,-.098025456,-.036308158
.17094705,.17148049,-.032647796,.22087117,-.060731709,-.12573622,-.046736624,.011371962,-.039288495,.0067189909,-.12000875,.020185027,-.14724003,.011334964,-.12502733,-.076375201,-.066129625,.016868657,-.03716033,-.11265317,-.033614893,.055679828,.020799506,.27396914,-.094077803,.011911643,.17801298,-.0099402638,-.08474692,-.016414799,.078187354,-.10266379,-.062990203,.024853472,-.013419368,-.024131289,-.018288406,.014339611,-.051390287,.045378007,.20766768,.018783044,.023951665,.01012549,-.092024423
.033765785,.07102365,-.22249922,.085974462,.029557128,.128048,-.12962489,.046123058,-.075365022,.039061364,.14772911,-.1501974,-.047128402,-.010809295,.12526062,.13718201,-.21494228,-.0085935714,.1112105,-.26365799,.14630619,.0010794529,.09948194,-.0070848661,.0071968976,-.076581009,.21672787,-.099617191,-.028893095,-.087128401,-.11759987,-.16661377,.082408294,.084769517,-.045043129,.13989854,.00090972584,.0032637059,-.10294846,.053302877,.036017094,.10576584,.017637823,-.13597718,.040603608
-.23633417,.22203708,-.35098046,.05213562,-.096905746,.29086876,-.30353236,-.16377796,-.30554849,.12767807,.056664452,.2846266,.045910023,.13385282,.23538426,.10746069,-.0044945125,.25160557,.23365121,.10274619,-.18982333,.12266148,.2442745,-.36758828,.16618237,-.31733769,-.23241003,.28733665,-.16877121,-.14254893,.2902045,-.19192484,-.049154729,-.091440268,-.26305604,.15663886,.038499311,.15177205,-.11669127,-.10160083,-.1180467,-.019150954,.24427611,-.26432824,.24897997
.050607491,.034122601,-.0359159,.0081859622,-.064876966,.027949948,-.062951252,-.019734995,-.040745664,-.017233171,-.019918749,-.022810219,-.010582597,-.013228539,.085250042,.08059077,.08380086,-.033318311,-.0021925301,-.0028621613,-.058516689,-.073203251,.078366876,.032453772,-.042670641,-.047008596,.020443354,-.028979985,.021209134,.060745936,.0062681511,.17375349,-.067791402,.050086379,.018613931,-.033847146,.0061563156,-.025370164,-.053597018,-.050414745,.030443171,.019162631,.0094202785,-.016408503,-.053451899
.057500008,.047887117,-.00080910313,-.098149672,-.026277902,-.073249027,.058827456,.033145573,-.036947299,.070855044,-.17566615,.037472285,-.0095457528,-.012516852,-.16322532,.11393742,-.031457286,.043115601,.083502635,-.049894482,.085888669,.086507037,.043074008,-.031611998,.032299932,-.16267319,.050631948,-.11965576,-.018874267,.073275156,.086072035,.065244645,.047614459,-.00069974212,.032040939,.074468583,-.10631365,.071785212,.074676245,-.18404703,.060655322,.043628044,-.027901568,-.089095578,-.055493735
-.034759678,-.074439481,.031964742,.10119025,.045442007,-.047759585,-.033372454,-.069198683,-.0060923533,.02222004,.09201432,-.093565211,-.010129442,-.025669862,.075784825,-.089284502,.098452449,.09567377,-.05644488,.0044836449,-.1109283,-.078485548,.12457512,.044755816,.10004091,.084345341,-.067037761,.1389187,-.13419825,-.10233777,.11314638,-.007137476,-.083250634,.031593326,-.0046681142,-.056398597,.04686651,.0095438994,-.13995396,-.13715729,.079923384,.097292058,-.12854968,.11910022,.033491813
.15693158,-.28909847,.18601653,-.32417074,-.19038765,.30618465,.10013708,-.31391847,-.09998364,-.20566586,.045929838,-.16089649,.11088066,.19567668,.22231074,-.24865605,.22485475,.26092732,.056910228,.18765435,-.023328444,.16518438,.079026349,-.31287122,-.011738683,-.057319622,.023044441,.21056528,.037976056,.24792586,-.18803042,.076391891,-.38788673,.11042101,.28685433,-.26627496,.18017514,.037070431,.089119963,-.15349762,-.33566788,-.093584895,.034584895,-.26144215,.29166555
-.22465283,.14959164,.20763931,.11615719,.20626554,.084874548,-.097946808,.10176849,-.27496919,.0065237209,-.21154803,-.0068159839,-.12336662,.16590609,-.25374261,.076104283,-.4031198,-.3511278,.045807369,.076729409,.22809589,.22262828,-.065277524,.025489755,.12682851,-.016625553,.17875154,-.16483015,.2438899,.1369278,.1032697,-.32570213,.082792573,.24065018,.22944282,.25219414,-.19146802,-.17591999,-.26828814,-.23826981,-.38854423,.17754816,.038977895,.12656644,.13079406
.062920712,-.026800862,-.013740362,-.20397761,.16487823,.01837283,-.25928327,-.091897391,.022069717,-.23001058,.22326553,-.2695446,.30348518,.43366432,.25440428,-.06350147,.063664287,.17954136,.38660583,-.14294203,.26204881,-.31982222,-.25491148,.11362128,-.29477233,.14953773,-.0024680384,-.32518831,-.079092927,-.078555845,-.3711696,-.31632698,.28179401,-.0065950789,.049355999,-.33617592,-.10471673,.36659923,.075525761,-.0075919116,.30297658,.16394228,.020018388,-.22525167,.12604487
-.021598611,-.011831813,.46428975,.35353345,-.36565989,.16641811,.43176195,.079025552,-.38512892,-.45568588,.044123787,-.16102529,.14820005,-.31884691,.0022245708,.41738358,-.37140456,-.034818102,.39163825,-.32542655,.31855625,-.0031074921,-.4051027,.18946268,.22619,-.41800979,-.0065529714,.36318412,.14398296,.036966529,-.40528417,-.15935744,-.35847768,.033133995,-.22762883,-.081517898,-.13929556,-.18968499,-.29189202,.28396088,.39178205,-.33341792,.43613157,.051056154,.49774969
.0095765283,-.10109852,.031297673,-.019596018,-.018587466,.092770189,.01177086,.044251759,.077463754,-.053421032,.026632665,.058705524,.036156598,-.13584453,-.009545682,.055137273,-.070139766,-.090768754,.095251642,-.04927931,.011046808,.042133704,-.04363453,-.024357112,.015207955,-.06152758,.030158147,.047886316,.012387534,-.0061138342,.069301657,-.11717335,-.03878624,-.029974807,-.059699468,.08703395,.01158057,-.013979516,-.010044176,.068929486,.021256307,.018050386,-.0049437578,-.0022899401,-.013181903
.093425892,.022225199,-.12617891,.12088964,.0557299,-.028994316,-.024374919,.17871128,-.067147627,-.0854166,-.11676623,-.19879806,.11606581,.085544929,.1042963,-.13280977,.0045881388,.10988799,.17606163,-.070055179,-.11206482,-.15215781,-.067488961,.05104785,-.023521077,-.04089864,-.072015718,-.1264624,.098477371,.0097351074,.067264929,.035414945,.11325768,-.16240181,.04858841,.11541842,-.034375731,-.10747499,.1516937,.049643081,.03645765,.0080471365,-.11333134,-.13552721,.14578918
-.09606947,.040060941,-.1076791,.016097924,.2446299,.0064485292,.071638092,-.12027093,-.096985474,.23750296,.18753095,-.011250277,-.080243662,-.063177295,-.12625241,-.1307684,-.088356145,-.016471045,.086102255,.16804516,-.060546048,-.15178257,.2327604,-.12163366,-.1361126,-.15984604,.012246366,-.0038122504,-.065416999,.082782693,-.11451025,.089151278,.091406077,.16117072,-.064926207,.16783255,.00016900917,.18342359,-.004791467,-.094094522,.071983896,-.19595201,-.1475475,.12559344,-.01808038
-.12307472,-.0031659114,.17783536,-.13742168,-.20475492,.019951347,.078218162,.18917564,-.16190444,.012828398,.18092053,-.1503699,.12505148,.047988866,.088620782,-.13741967,-.19425572,-.11706789,.169039,.15810789,.14672831,-.12762697,.15884593,-.20669484,.23754402,.037737746,-.16791803,.17481299,-.12912025,-.053028893,-.088556841,-.043353308,-.043666296,-.11691842,-.087268367,.15456434,.15468547,-.064832836,.22555035,-.051200543,.22128193,-.10712092,-.096563585,-.015480761,-.13070282
-.10598277,.18995878,-.044681974,.0013861923,.080958806,.040547483,-.10388658,-.082116477,.1363249,-.029448306,-.0017599085,.011116146,-.0073182983,-.024992149,-.026805272,-.034526609,.27203721,-.01749621,-.026854357,-.025045967,-.11601782,-.030747855,.14061895,-.03459226,-.097449116,-.029164875,.13822059,-.041836437,-.038146868,-.04117284,-.11013663,-.11329852,-.092134461,-.13795871,.019198291,-.14622712,.24904692,-.12398674,.29287425,.10076401,-.041482497,-.010464464,-.092909053,.12958433,.026004275
-.07075423,-.072605394,.23901206,.045572374,.12684742,.087094247,.042490862,-.21467237,.061911568,-.21628264,-.11682815,.084682889,-.18636152,.18154332,-.18577269,-.0044615921,.06539946,.13745357,-.017470151,-.028656129,-.031707339,-.08048787,-.017820997,.15752414,.17947736,-.20472522,.086891674,.18314408,-.26491755,-.06451074,-.065190651,-.26866627,-.014169753,.14443392,.20347384,.17996006,.110622,-.0057269796,-.054909814,.059480287,-.078209557,.0078322003,-.24179143,.18872011,-.066868372
-.066743024,-.027081123,-.0024106894,.040041473,.052482381,.11771613,-.053576708,-.027991604,.040777363,.029211765,-.021965994,.011379032,.0050762994,.04638119,-.052277248,-.064683057,-.036416713,-.057236448,-.017775217,.026778722,-.024148762,.10209142,-.000079661317,-.00086634158,-.0031097445,.023493892,.0078193042,-.052950159,-.028180104,-.035200678,.019908976,.039744064,.014970754,-.0328236,.012966408,-.00056132395,-.026099034,.019110765,-.018102661,-.01675869,.02513844,.0042031165,.041355927,-.036871202,.02326237
-.14897089,-.19788679,-.14790112,-.19590886,.31993225,-.1598196,-.21546875,-.14435269,.046428531,.023174852,.059428215,.28733557,-.2741178,.17655084,-.041391514,.30326194,-.074897893,.073981874,-.14842677,.33143795,.13778462,.31439152,-.30933747,-.32694623,.27307975,.118282,.16609384,.19107029,.092163123,-.15298048,-.15154295,.21035215,.15143818,.20189616,.23639065,-.33913803,.1438458,-.12728292,.04837393,.11886945,-.099142022,-.23237798,.039841492,-.380458,-.19705625
-.16995472,-.30336943,.23630539,-.042470999,.091051444,.0111555,.2761912,.14829527,-.1277149,-.069394469,-.17024592,-.0013084218,.31927803,-.17036177,-.073231123,-.26639828,.11747754,.050965186,.25853378,-.11680244,-.1178142,.22063676,-.027529355,.041357338,.058194932,-.072170146,.025675016,-.1626199,.047077753,.11485217,-.14899588,.082883507,-.053755231,.084407642,-.14143147,.080501057,.24316822,-.14444703,.045892414,.0061680912,-.079184599,-.067657456,-.080545053,.036664046,.010670546
-.054491848,.14112906,.12748438,-.059916865,.015499877,-.21443701,-.029310383,-.06719245,.051128481,.12771522,.079448693,-.20218553,-.047539771,.079362258,-.01436794,.031466518,.018245336,-.080328286,.057537891,.03520488,-.1934568,.0060920245,.046993773,.13366327,.068747625,.068887033,.065632835,-.18100186,.12459329,-.12406296,.082900487,.041432962,-.025261633,-.099732578,-.06969399,.15657093,.015700746,-.14152852,-.018656759,.0812039,-.060101062,-.094574206,-.034382392,.18996257,-.034381188
-.09823174,.057708606,-.040811542,-.11996497,.16234888,-.075733192,-.16929744,.066073604,.21935169,-.08611761,-.051681109,-.11592458,.11602684,-.01265223,.10248436,-.17604125,.074999571,.17954136,.01263209,.028048154,-.0034653186,-.0078174323,-.093456946,-.17697038,-.0091205118,.083172195,-.088704586,-.092951588,.09308587,.22384229,.18084604,-.12537307,-.090527944,.12389624,.10748191,.094093494,.095333189,-.0098533249,-.19334663,.079103947,.18636525,-.07884641,-.0020297833,-.21228284,-.15523314
.031382367,.034195896,.06929379,.044802062,.11583885,-.062394779,.056819543,.048252683,-.078647934,-.082213253,-.00095263618,.10092959,-.088939123,-.065696105,-.060132928,.024734698,-.013659478,-.010351801,-.09289255,-.0059525622,.054103993,-.060206104,.037213173,-.12680954,.082056217,-.061458774,-.079211563,-.12156268,.1070626,-.096131645,-.01585185,.030328779,.036949765,-.039400857,.021265272,.084622271,.089995556,.035000384,.03168802,-.058871977,.054560188,.10299968,-.028884612,.054378103,-.098250724
.017785799,-.086029746,.037760649,.11291023,-.053128373,-.056887954,-.04847284,-.00055628287,.02153974,-.046415783,.075314589,-.080828778,-.068775773,-.074221745,-.06306155,.11069728,.15468894,-.054846033,.088099271,-.077780768,.081778452,-.079376481,.085672736,.027220994,-.05989638,.12679072,-.083176568,.050189808,.049590006,-.056884129,-.012499815,.036021698,.03230736,.10664861,-.035850044,-.023041401,.029162696,-.087171614,.12698276,-.050321266,-.07113222,-.090870917,-.030118138,-.054691736,.074873991
.054263245,-.08415433,.038585193,.26889515,-.068227977,.26176578,.039293408,-.30992192,-.053186033,-.056011859,-.031384714,.051400088,.16753684,-.040621411,.10437837,-.058077052,-.16300417,-.026076989,-.089001112,.34135675,.06634406,-.33500245,.09510354,-.22086719,-.013416409,-.077273518,-.1820679,-.015089784,-.013938224,.23609163,-.015909741,-.33633658,-.068427518,-.021676375,-.025531039,.27665234,.32566622,-.03978293,-.062376224,-.022393726,-.077725343,.13227792,-.020785837,-.028967172,.097624987
.19448051,-.025544778,-.12254756,.14879832,-.16174021,-.11836741,.0040815012,.0019224953,.06279473,-.14186239,-.11623664,-.069049701,.066558085,.23484325,.18897475,.21291383,-.10193624,-.10385504,-.043543909,-.024415055,-.097797826,.064118199,.18898156,.20155643,-.075007446,-.17223985,-.075711988,.034159973,-.053477176,-.10857068,-.11573719,.0054722028,-.093224406,-.015399881,-.16014065,-.10713606,.22359958,.20554595,-.065078624,-.036811844,.084424652,.075140655,.096340336,.044756982,-.1340314
-.057865355,.091329053,.033675458,.024654279,.1296009,-.10381993,-.10381477,-.12137609,-.069569908,.090103664,.058545392,-.042115383,.052359231,.029488513,-.049147554,.0098361466,.026449377,.029741043,-.014179773,-.040864833,.072963111,-.081944905,-.026095277,.092335477,-.040704466,.097367458,.090624772,-.0037857511,-.092178516,-.099970274,-.08981692,-.081471823,.091228567,.1231337,.054473631,-.037043326,-.023141973,.0030302331,-.044572763,-.039253674,-.0038349852,.045060448,-.068205439,.13145353,-.042680316
.086718559,-.028372835,.079392396,.087310046,-.12873673,-.027635565,-.02356635,-.044424247,.23072301,-.049412429,-.088369273,.063357837,.051212862,-.05149449,-.069514491,-.1422841,.067834057,.29993254,-.056217119,-.033522408,-.1678758,-.12109414,.1488699,-.11199375,-.013657228,.061483238,-.17429838,.22507624,-.1604588,-.10187956,.027283251,-.10722611,.047221147,-.088022739,.037359465,-.0082247611,.17697312,.017195333,.041899987,-.16150901,.18985328,-.044493996,-.10553233,.1868272,-.01670683
.12412747,-.034758922,-.0225829,.062751576,.026431886,-.065647729,-.091687836,.021960383,.00014463632,.01450601,-.13515325,.045336343,-.079387985,.10770535,.10944504,-.11318354,.022372618,.030482404,-.12543337,.039713733,-.028721638,.10871929,-.025461799,.095143236,-.11096893,-.013346707,-.0068987366,.04980474,-.073270611,-.04581162,.026545526,.030112293,.05517121,.089988299,-.045889933,-.077582598,-.033390131,.028382903,-.011818002,.064675078,.014085689,.0044911481,.03401541,-.029897431,-.035218619
-.040300343,.032023076,-.065313555,.02756642,-.014444578,-.016868094,.043071218,.014808066,-.06711784,.0090574408,-.034887094,.013118519,-.026299678,.043523055,-.0089960303,.063557543,-.0093390504,.023697054,.030295737,.033175875,-.040873811,-.028482862,.026334118,.030922217,-.010905567,.024245437,.018752338,.045000911,-.016751857,-.06905859,.0024705161,.017202146,-.028843001,-.0010242162,.044855047,.034284834,-.033029299,.019484499,-.044251129,.019122154,-.039260924,-.018147875,.01419175,.025414193,-.041978773
.045760266,-.14035125,.11306045,.037156109,-.19480725,.084440045,-.18638438,.015159048,-.049997583,.0077843317,-.0048349467,.055831175,.044180933,-.18012042,-.087530009,.10071574,.15210183,.17968768,-.16209087,-.08379934,.094851092,.21157444,.086578071,-.10993079,-.074234828,.027002018,.12876633,-.12012713,.049261235,.14022319,.12218798,-.092264459,-.063116699,-.10595726,.046198502,.09706948,.073905319,.17069894,.016857075,-.22472818,.15372348,-.029150577,-.19737376,-.060519233,-.087455802
.25018436,-.057331581,-.23091568,.1577685,.078251623,-.14119574,-.19274089,.0041715056,.20014036,-.068403333,.11000495,.031066211,-.14442247,.020588351,-.058181439,-.16411288,-.13274027,-.14553919,-.15045533,.011364561,.038606066,.10887554,.079477035,.21543624,.27780229,.11803602,.10053749,-.0098919468,-.078885101,-.077356465,.26253548,-.17820752,.035567768,-.14682542,-.13904896,.22781354,.19238421,-.21016745,-.12415202,-.10919269,.092071012,-.03009011,-.11785772,.048429061,.046602014
.019435776,-.20394167,-.015828466,.051074751,.17046081,.14973055,.068891115,-.18124478,-.0014624463,.097752847,-.11050866,.11568046,-.16709132,.072593577,-.14479436,-.18632999,.1166646,.18897742,.10165405,.11485698,.011367835,-.11990873,-.21173236,.08308199,-.11568147,.059436202,-.19752052,.050699975,.24411178,.089043088,.21778056,-.093956262,-.096669748,-.15379798,-.19691853,-.10309912,.24576764,-.097737469,-.056012359,-.063747957,-.069892496,.27793711,.11879836,-.015818108,-.062102679
-.082457438,.16916902,-.13600701,.034978211,-.1245222,-.017812571,-.076830313,-.099231072,-.079656221,-.0089370599,.21391203,.060396161,.0011415206,-.075928785,.022228641,.13530737,.20631868,.07404007,.05687255,-.068461753,-.092000842,-.028767521,-.056478668,-.068513021,.0028113648,.090198949,-.070182532,.18424962,.00094444962,-.10172633,-.0316086,-.091524661,.22621496,-.023758519,.17646824,-.1727504,-.091852516,-.14166468,-.079289965,.16050133,.14118817,.19779825,-.15157929,-.066901527,-.11629611
-.0097189769,.2104129,.055782136,-.21251035,.076735184,-.058360454,.056549706,-.05474757,-.16927953,.12754802,.071416296,.073814012,.15097974,.074125469,-.2536743,-.20714077,.0095899897,.12720717,.077050276,-.010723995,.23828936,-.1231464,-.011957237,-.060290016,-.20861727,-.20540643,.037797526,.072571613,-.19751376,.12077376,.20381868,-.16675426,-.11403097,.26545334,-.15256995,.0071980613,.075487301,-.22565559,-.11122607,.11234746,.15612,.13213632,.041414723,.0024097136,-.023704836
.16460836,-.20811051,.0020301517,-.00069565471,-.022836259,.026826514,-.059223324,.13901141,-.073646568,-.055797998,-.022306621,.086066492,-.16785608,-.080125384,.0068922169,-.031285897,.11831895,.013475277,.087950461,-.1607784,-.034955811,-.14628041,.017646993,.041557085,.20395815,.071279265,.11497544,.022773143,-.020976933,-.16975364,.13847101,.068142079,.15782453,-.026985258,-.0012875459,.10875819,.022599932,.097459428,.019421102,-.034244951,.022772172,-.16057758,-.014728441,-.083693035,-.17667207
.0681196,-.082886644,-.036421563,.051979609,-.096048504,-.10255815,.022582151,.024780631,-.075041518,.089032143,.053646348,.066112593,.071678437,.055598568,.041230243,.015176908,-.06711752,.01722241,-.12057912,-.12561399,.028415328,.041457035,.016288366,.037514433,.085971609,.047051065,-.032638576,.036762759,-.0863337,-.0096553024,-.05467467,-.028022356,.0014877736,.045685567,.0064061796,.042737138,.032262001,-.005505085,-.0079156701,-.1236423,.05528586,.043416999,.020196591,-.084155262,.020711573
-.08062271,.023717273,.036849398,-.032313768,-.035710987,.020226259,-.079875022,.10123024,.0031830997,.061743554,-.10037801,.038462978,.0098752109,-.041893695,-.022787286,-.024123793,.028666021,-.035120688,-.030547125,.022703575,-.095321834,.080909841,-.015260383,.16021955,-.026728883,.05570855,.07331156,.062007718,-.064804465,.038767643,-.046885237,.049067304,.0072611119,-.067478694,-.084164992,.015825272,.08803761,.075034767,.0109139,.064187646,-.10262071,-.039499573,.06726867,-.052796613,-.11624429
-.0059918566,.064299367,-.001850109,.091330558,-.0041178726,-.027416337,-.020502549,.067924887,.039279882,-.025782887,-.016273303,-.029458126,-.017393945,-.028588897,-.045365985,-.0050952192,-.035317361,-.040075831,-.032186687,.04398524,-.025299609,.041043214,.078925483,-.02529218,-.049469635,-.017202146,-.04693006,-.018060155,-.03062007,.016944325,.13609044,-.07308092,-.044171318,-.0315932,.053434853,-.024157071,-.065255627,-.04708619,-.018272895,.075130254,-.013604227,.12876652,.077894621,-.029636379,-.019900996
